WKT,name
"POLYGON ((-95.9415500 35.7389000, -95.9415500 35.0039500, -94.2592750 35.0039500, -94.2592750 35.7389000, -95.9415500 35.7389000))","Fort Smith"
"POLYGON ((-95.9415500 37.7223922, -95.9415500 35.7389000, -94.2592750 35.7389000, -94.2592750 37.7223922, -95.9415500 37.7223922))","Tulsa"
"POLYGON ((-94.2592750 33.5954500, -94.2592750 32.3182273, -91.8809000 32.3182273, -91.8809000 33.5954500, -94.2592750 33.5954500))","Shreveport"
"POLYGON ((-94.2592750 35.4209250, -94.2592750 33.5954500, -91.8809000 33.5954500, -91.8809000 35.4209250, -94.2592750 35.4209250))","Little Rock"
"POLYGON ((-91.8809000 35.0300500, -91.8809000 32.3182273, -87.8008139 32.3182273, -87.8008139 35.0300500, -91.8809000 35.0300500))","Southaven"
"POLYGON ((-91.8809000 35.4209250, -91.8809000 35.0300500, -87.8008139 35.0300500, -87.8008139 35.4209250, -91.8809000 35.4209250))","Memphis"
"POLYGON ((-94.2592750 37.7223922, -94.2592750 35.4209250, -91.0635000 35.4209250, -91.0635000 37.7223922, -94.2592750 37.7223922))","Springfield"
"POLYGON ((-91.0635000 35.7375000, -91.0635000 35.4209250, -87.8008139 35.4209250, -87.8008139 35.7375000, -91.0635000 35.7375000))","Jackson"
"POLYGON ((-91.0635000 37.7223922, -91.0635000 35.7375000, -87.8008139 35.7375000, -87.8008139 37.7223922, -91.0635000 37.7223922))","Jonesboro"
"POLYGON ((-123.1174000 37.7731000, -123.1174000 37.7223922, -122.1614000 37.7223922, -122.1614000 37.7731000, -123.1174000 37.7731000))","San Francisco"
"POLYGON ((-123.1174000 38.2563000, -123.1174000 37.7731000, -122.1614000 37.7731000, -122.1614000 38.2563000, -123.1174000 38.2563000))","Oakland"
"POLYGON ((-122.1614000 37.9743500, -122.1614000 37.7223922, -116.5070500 37.7223922, -116.5070500 37.9743500, -122.1614000 37.9743500))","Concord"
"POLYGON ((-122.1614000 38.2563000, -122.1614000 37.9743500, -116.5070500 37.9743500, -116.5070500 38.2563000, -122.1614000 38.2563000))","Stockton"
"POLYGON ((-123.1174000 39.1018000, -123.1174000 38.2563000, -121.6348000 38.2563000, -121.6348000 39.1018000, -123.1174000 39.1018000))","Santa Rosa"
"POLYGON ((-123.1174000 42.3054125, -123.1174000 39.1018000, -121.6348000 39.1018000, -121.6348000 42.3054125, -123.1174000 42.3054125))","Chico"
"POLYGON ((-121.6348000 39.0587000, -121.6348000 38.2563000, -116.5070500 38.2563000, -116.5070500 39.0587000, -121.6348000 39.0587000))","Sacramento"
"POLYGON ((-121.6348000 42.3054125, -121.6348000 39.0587000, -116.5070500 39.0587000, -116.5070500 42.3054125, -121.6348000 42.3054125))","Reno"
"POLYGON ((-116.5070500 39.3147000, -116.5070500 37.7223922, -101.3919500 37.7223922, -101.3919500 39.3147000, -116.5070500 39.3147000))","Colorado Springs"
"POLYGON ((-116.5070500 40.3680250, -116.5070500 39.3147000, -101.3919500 39.3147000, -101.3919500 40.3680250, -116.5070500 40.3680250))","Denver"
"POLYGON ((-101.3919500 40.3680250, -101.3919500 37.7223922, -96.1366984 37.7223922, -96.1366984 40.3680250, -101.3919500 40.3680250))","Hutchinson"
"POLYGON ((-116.5070500 40.6626500, -116.5070500 40.3680250, -104.9327797 40.3680250, -104.9327797 40.6626500, -116.5070500 40.6626500))","Fort Collins"
"POLYGON ((-116.5070500 42.3054125, -116.5070500 40.6626500, -104.9327797 40.6626500, -104.9327797 42.3054125, -116.5070500 42.3054125))","Salt Lake City"
"POLYGON ((-104.9327797 41.0284000, -104.9327797 40.3680250, -96.1366984 40.3680250, -96.1366984 41.0284000, -104.9327797 41.0284000))","Grand Island"
"POLYGON ((-104.9327797 42.3054125, -104.9327797 41.0284000, -96.1366984 41.0284000, -96.1366984 42.3054125, -104.9327797 42.3054125))","Cheyenne"
"POLYGON ((-123.1174000 46.6532000, -123.1174000 42.3054125, -122.8570500 42.3054125, -122.8570500 46.6532000, -123.1174000 46.6532000))","Eugene"
"POLYGON ((-122.8570500 45.5868500, -122.8570500 42.3054125, -119.7764875 42.3054125, -119.7764875 45.5868500, -122.8570500 45.5868500))","Portland"
"POLYGON ((-122.8570500 46.6532000, -122.8570500 45.5868500, -119.7764875 45.5868500, -119.7764875 46.6532000, -122.8570500 46.6532000))","Vancouver"
"POLYGON ((-123.1174000 48.2465500, -123.1174000 46.6532000, -122.3901250 46.6532000, -122.3901250 48.2465500, -123.1174000 48.2465500))","Tacoma"
"POLYGON ((-123.1174000 49.8881000, -123.1174000 48.2465500, -122.3901250 48.2465500, -122.3901250 49.8881000, -123.1174000 49.8881000))","Vancouver"
"POLYGON ((-122.3901250 47.6081000, -122.3901250 46.6532000, -119.7764875 46.6532000, -119.7764875 47.6081000, -122.3901250 47.6081000))","Bellevue"
"POLYGON ((-122.3901250 49.8881000, -122.3901250 47.6081000, -119.7764875 47.6081000, -119.7764875 49.8881000, -122.3901250 49.8881000))","Seattle"
"POLYGON ((-119.7764875 44.7003500, -119.7764875 42.3054125, -106.3939000 42.3054125, -106.3939000 44.7003500, -119.7764875 44.7003500))","Meridian"
"POLYGON ((-119.7764875 46.1920000, -119.7764875 44.7003500, -106.3939000 44.7003500, -106.3939000 46.1920000, -119.7764875 46.1920000))","Billings"
"POLYGON ((-106.3939000 43.0177500, -106.3939000 42.3054125, -96.1366984 42.3054125, -96.1366984 43.0177500, -106.3939000 43.0177500))","Sioux City"
"POLYGON ((-106.3939000 46.1920000, -106.3939000 43.0177500, -96.1366984 43.0177500, -96.1366984 46.1920000, -106.3939000 46.1920000))","Sioux Falls"
"POLYGON ((-119.7764875 48.7776000, -119.7764875 46.1920000, -108.1624000 46.1920000, -108.1624000 48.7776000, -119.7764875 48.7776000))","Spokane"
"POLYGON ((-119.7764875 49.8881000, -119.7764875 48.7776000, -108.1624000 48.7776000, -108.1624000 49.8881000, -119.7764875 49.8881000))","Kelowna"
"POLYGON ((-108.1624000 48.3747500, -108.1624000 46.1920000, -96.1366984 46.1920000, -96.1366984 48.3747500, -108.1624000 48.3747500))","Fargo"
"POLYGON ((-108.1624000 49.8881000, -108.1624000 48.3747500, -96.1366984 48.3747500, -96.1366984 49.8881000, -108.1624000 49.8881000))","Winnipeg"
"POLYGON ((-96.1366984 38.9608000, -96.1366984 37.7223922, -94.0111500 37.7223922, -94.0111500 38.9608000, -96.1366984 38.9608000))","Overland Park"
"POLYGON ((-96.1366984 39.0642250, -96.1366984 38.9608000, -94.0111500 38.9608000, -94.0111500 39.0642250, -96.1366984 39.0642250))","Topeka"
"POLYGON ((-94.0111500 38.8265500, -94.0111500 37.7223922, -92.1014000 37.7223922, -92.1014000 38.8265500, -94.0111500 38.8265500))","Sedalia"
"POLYGON ((-94.0111500 39.0642250, -94.0111500 38.8265500, -92.1014000 38.8265500, -92.1014000 39.0642250, -94.0111500 39.0642250))","Columbia"
"POLYGON ((-96.1366984 41.9077688, -96.1366984 39.0642250, -94.8317000 39.0642250, -94.8317000 41.9077688, -96.1366984 41.9077688))","Omaha"
"POLYGON ((-94.8317000 40.3481500, -94.8317000 39.0642250, -92.1014000 39.0642250, -92.1014000 40.3481500, -94.8317000 40.3481500))","Kansas City"
"POLYGON ((-94.8317000 41.9077688, -94.8317000 40.3481500, -92.1014000 40.3481500, -92.1014000 41.9077688, -94.8317000 41.9077688))","Des Moines"
"POLYGON ((-92.1014000 38.7104500, -92.1014000 37.7223922, -90.1857500 37.7223922, -90.1857500 38.7104500, -92.1014000 38.7104500))","St. Louis"
"POLYGON ((-92.1014000 40.1401000, -92.1014000 38.7104500, -90.1857500 38.7104500, -90.1857500 40.1401000, -92.1014000 40.1401000))","O'Fallon"
"POLYGON ((-90.1857500 39.1436500, -90.1857500 37.7223922, -87.8008139 37.7223922, -87.8008139 39.1436500, -90.1857500 39.1436500))","Belleville"
"POLYGON ((-90.1857500 40.1401000, -90.1857500 39.1436500, -87.8008139 39.1436500, -87.8008139 40.1401000, -90.1857500 40.1401000))","Springfield"
"POLYGON ((-92.1014000 41.1542500, -92.1014000 40.1401000, -89.3776000 40.1401000, -89.3776000 41.1542500, -92.1014000 41.1542500))","Peoria"
"POLYGON ((-92.1014000 41.9077688, -92.1014000 41.1542500, -89.3776000 41.1542500, -89.3776000 41.9077688, -92.1014000 41.9077688))","Davenport"
"POLYGON ((-89.3776000 41.6413000, -89.3776000 40.1401000, -87.8008139 40.1401000, -87.8008139 41.6413000, -89.3776000 41.6413000))","Joliet"
"POLYGON ((-89.3776000 41.9077688, -89.3776000 41.6413000, -87.8008139 41.6413000, -87.8008139 41.9077688, -89.3776000 41.9077688))","Aurora"
"POLYGON ((-96.1366984 43.9130500, -96.1366984 41.9077688, -93.1552500 41.9077688, -93.1552500 43.9130500, -96.1366984 43.9130500))","Mason City"
"POLYGON ((-96.1366984 44.9621500, -96.1366984 43.9130500, -93.1552500 43.9130500, -93.1552500 44.9621500, -96.1366984 44.9621500))","Lakeville"
"POLYGON ((-93.1552500 44.4816000, -93.1552500 41.9077688, -91.8113625 41.9077688, -91.8113625 44.4816000, -93.1552500 44.4816000))","Rochester"
"POLYGON ((-93.1552500 44.9621500, -93.1552500 44.4816000, -91.8113625 44.4816000, -91.8113625 44.9621500, -93.1552500 44.9621500))","St. Paul"
"POLYGON ((-96.1366984 45.3226000, -96.1366984 44.9621500, -93.2825813 44.9621500, -93.2825813 45.3226000, -96.1366984 45.3226000))","Brooklyn Park"
"POLYGON ((-96.1366984 49.8881000, -96.1366984 45.3226000, -93.2825813 45.3226000, -93.2825813 49.8881000, -96.1366984 49.8881000))","St. Cloud"
"POLYGON ((-93.2825813 45.8695500, -93.2825813 44.9621500, -91.8113625 44.9621500, -91.8113625 45.8695500, -93.2825813 45.8695500))","Minneapolis"
"POLYGON ((-93.2825813 49.8881000, -93.2825813 45.8695500, -91.8113625 45.8695500, -91.8113625 49.8881000, -93.2825813 49.8881000))","Duluth"
"POLYGON ((-91.8113625 42.0022500, -91.8113625 41.9077688, -88.1148625 41.9077688, -88.1148625 42.0022500, -91.8113625 42.0022500))","Cedar Rapids"
"POLYGON ((-91.8113625 43.0689500, -91.8113625 42.0022500, -88.1148625 42.0022500, -88.1148625 43.0689500, -91.8113625 43.0689500))","Elgin"
"POLYGON ((-88.1148625 42.8253500, -88.1148625 41.9077688, -87.8008139 41.9077688, -87.8008139 42.8253500, -88.1148625 42.8253500))","Kenosha"
"POLYGON ((-88.1148625 43.0689500, -88.1148625 42.8253500, -87.8008139 42.8253500, -87.8008139 43.0689500, -88.1148625 43.0689500))","Milwaukee"
"POLYGON ((-91.8113625 43.9509500, -91.8113625 43.0689500, -89.3039875 43.0689500, -89.3039875 43.9509500, -91.8113625 43.9509500))","Madison"
"POLYGON ((-91.8113625 49.8881000, -91.8113625 43.9509500, -89.3039875 43.9509500, -89.3039875 49.8881000, -91.8113625 49.8881000))","Eau Claire"
"POLYGON ((-89.3039875 46.4485000, -89.3039875 43.0689500, -87.8008139 43.0689500, -87.8008139 46.4485000, -89.3039875 46.4485000))","Green Bay"
"POLYGON ((-89.3039875 49.8881000, -89.3039875 46.4485000, -87.8008139 46.4485000, -87.8008139 49.8881000, -89.3039875 49.8881000))","Thunder Bay"
"POLYGON ((-87.8008139 32.9380500, -87.8008139 25.7840000, -85.4866500 25.7840000, -85.4866500 32.9380500, -87.8008139 32.9380500))","Montgomery"
"POLYGON ((-87.8008139 33.6250937, -87.8008139 32.9380500, -85.4866500 32.9380500, -85.4866500 33.6250937, -87.8008139 33.6250937))","Birmingham"
"POLYGON ((-85.4866500 31.0163500, -85.4866500 25.7840000, -83.8431625 25.7840000, -83.8431625 31.0163500, -85.4866500 31.0163500))","Tallahassee"
"POLYGON ((-85.4866500 33.6250937, -85.4866500 31.0163500, -83.8431625 31.0163500, -83.8431625 33.6250937, -85.4866500 33.6250937))","Albany"
"POLYGON ((-87.8008139 34.8820500, -87.8008139 33.6250937, -84.9237750 33.6250937, -84.9237750 34.8820500, -87.8008139 34.8820500))","Huntsville"
"POLYGON ((-87.8008139 35.1907250, -87.8008139 34.8820500, -84.9237750 34.8820500, -84.9237750 35.1907250, -87.8008139 35.1907250))","Chattanooga"
"POLYGON ((-84.9237750 33.9009500, -84.9237750 33.6250937, -83.8431625 33.6250937, -83.8431625 33.9009500, -84.9237750 33.9009500))","Atlanta"
"POLYGON ((-84.9237750 35.1907250, -84.9237750 33.9009500, -83.8431625 33.9009500, -83.8431625 35.1907250, -84.9237750 35.1907250))","Roswell"
"POLYGON ((-83.8431625 27.8938000, -83.8431625 25.7840000, -82.4314500 25.7840000, -82.4314500 27.8938000, -83.8431625 27.8938000))","St. Petersburg"
"POLYGON ((-83.8431625 30.9465000, -83.8431625 27.8938000, -82.4314500 27.8938000, -82.4314500 30.9465000, -83.8431625 30.9465000))","Tampa"
"POLYGON ((-82.4314500 28.3690000, -82.4314500 25.7840000, -81.9986227 25.7840000, -81.9986227 28.3690000, -82.4314500 28.3690000))","North Port"
"POLYGON ((-82.4314500 30.9465000, -82.4314500 28.3690000, -81.9986227 28.3690000, -81.9986227 30.9465000, -82.4314500 30.9465000))","Gainesville"
"POLYGON ((-83.8431625 35.1907250, -83.8431625 30.9465000, -82.8841000 30.9465000, -82.8841000 35.1907250, -83.8431625 35.1907250))","Macon"
"POLYGON ((-82.8841000 34.0999500, -82.8841000 30.9465000, -81.9986227 30.9465000, -81.9986227 34.0999500, -82.8841000 34.0999500))","Augusta"
"POLYGON ((-82.8841000 35.1907250, -82.8841000 34.0999500, -81.9986227 34.0999500, -81.9986227 35.1907250, -82.8841000 35.1907250))","Greenville"
"POLYGON ((-87.8008139 37.2786500, -87.8008139 35.1907250, -86.9859500 35.1907250, -86.9859500 37.2786500, -87.8008139 37.2786500))","Clarksville"
"POLYGON ((-87.8008139 38.0306375, -87.8008139 37.2786500, -86.9859500 37.2786500, -86.9859500 38.0306375, -87.8008139 38.0306375))","Evansville"
"POLYGON ((-86.9859500 36.5715500, -86.9859500 35.1907250, -84.3434656 35.1907250, -84.3434656 36.5715500, -86.9859500 36.5715500))","Nashville"
"POLYGON ((-86.9859500 38.0306375, -86.9859500 36.5715500, -84.3434656 36.5715500, -84.3434656 38.0306375, -86.9859500 38.0306375))","Bowling Green"
"POLYGON ((-87.8008139 38.9717000, -87.8008139 38.0306375, -85.3022500 38.0306375, -85.3022500 38.9717000, -87.8008139 38.9717000))","Louisville"
"POLYGON ((-87.8008139 40.0777602, -87.8008139 38.9717000, -85.3022500 38.9717000, -85.3022500 40.0777602, -87.8008139 40.0777602))","Indianapolis"
"POLYGON ((-85.3022500 38.5918000, -85.3022500 38.0306375, -84.3434656 38.0306375, -84.3434656 38.5918000, -85.3022500 38.5918000))","Lexington"
"POLYGON ((-85.3022500 40.0777602, -85.3022500 38.5918000, -84.3434656 38.5918000, -84.3434656 40.0777602, -85.3022500 40.0777602))","Cincinnati"
"POLYGON ((-84.3434656 37.8206500, -84.3434656 35.1907250, -83.0550000 35.1907250, -83.0550000 37.8206500, -84.3434656 37.8206500))","Knoxville"
"POLYGON ((-83.0550000 36.0944000, -83.0550000 35.1907250, -81.9986227 35.1907250, -81.9986227 36.0944000, -83.0550000 36.0944000))","Asheville"
"POLYGON ((-83.0550000 37.8206500, -83.0550000 36.0944000, -81.9986227 36.0944000, -81.9986227 37.8206500, -83.0550000 37.8206500))","Bristol"
"POLYGON ((-84.3434656 39.8833500, -84.3434656 37.8206500, -82.8688250 37.8206500, -82.8688250 39.8833500, -84.3434656 39.8833500))","Dayton"
"POLYGON ((-84.3434656 40.0777602, -84.3434656 39.8833500, -82.8688250 39.8833500, -82.8688250 40.0777602, -84.3434656 40.0777602))","Columbus"
"POLYGON ((-82.8688250 39.2649000, -82.8688250 37.8206500, -81.9986227 37.8206500, -81.9986227 39.2649000, -82.8688250 39.2649000))","Ashland"
"POLYGON ((-82.8688250 40.0777602, -82.8688250 39.2649000, -81.9986227 39.2649000, -81.9986227 40.0777602, -82.8688250 40.0777602))","Newark"
"POLYGON ((-81.9986227 27.3500000, -81.9986227 25.7840000, -81.6047000 25.7840000, -81.6047000 27.3500000, -81.9986227 27.3500000))","Cape Coral"
"POLYGON ((-81.9986227 29.8558000, -81.9986227 27.3500000, -81.6047000 27.3500000, -81.6047000 29.8558000, -81.9986227 29.8558000))","Lakeland"
"POLYGON ((-81.6047000 28.6911500, -81.6047000 25.7840000, -80.5520438 25.7840000, -80.5520438 28.6911500, -81.6047000 28.6911500))","Orlando"
"POLYGON ((-81.6047000 29.8558000, -81.6047000 28.6911500, -80.5520438 28.6911500, -80.5520438 29.8558000, -81.6047000 29.8558000))","Deltona"
"POLYGON ((-81.9986227 31.1804000, -81.9986227 29.8558000, -81.0414500 29.8558000, -81.0414500 31.1804000, -81.9986227 31.1804000))","Jacksonville"
"POLYGON ((-81.9986227 36.0319375, -81.9986227 31.1804000, -81.0414500 31.1804000, -81.0414500 36.0319375, -81.9986227 36.0319375))","Savannah"
"POLYGON ((-81.0414500 34.6230500, -81.0414500 29.8558000, -80.5520438 29.8558000, -80.5520438 34.6230500, -81.0414500 34.6230500))","Columbia"
"POLYGON ((-81.0414500 36.0319375, -81.0414500 34.6230500, -80.5520438 34.6230500, -80.5520438 36.0319375, -81.0414500 36.0319375))","Charlotte"
"POLYGON ((-80.5520438 26.5318000, -80.5520438 25.7840000, -80.1961000 25.7840000, -80.1961000 26.5318000, -80.5520438 26.5318000))","Miami"
"POLYGON ((-80.5520438 30.8082000, -80.5520438 26.5318000, -80.1961000 26.5318000, -80.1961000 30.8082000, -80.5520438 30.8082000))","Port St. Lucie"
"POLYGON ((-80.1961000 26.4440500, -80.1961000 25.7840000, -66.0761000 25.7840000, -66.0761000 26.4440500, -80.1961000 26.4440500))","Fort Lauderdale"
"POLYGON ((-80.1961000 30.8082000, -80.1961000 26.4440500, -66.0761000 26.4440500, -66.0761000 30.8082000, -80.1961000 30.8082000))","West Palm Beach"
"POLYGON ((-80.5520438 33.9509000, -80.5520438 30.8082000, -78.6723500 30.8082000, -78.6723500 33.9509000, -80.5520438 33.9509000))","Charleston"
"POLYGON ((-80.5520438 36.0319375, -80.5520438 33.9509000, -78.6723500 33.9509000, -78.6723500 36.0319375, -80.5520438 36.0319375))","Fayetteville"
"POLYGON ((-78.6723500 35.7133500, -78.6723500 30.8082000, -66.0761000 30.8082000, -66.0761000 35.7133500, -78.6723500 35.7133500))","Greenville"
"POLYGON ((-78.6723500 36.0319375, -78.6723500 35.7133500, -66.0761000 35.7133500, -66.0761000 36.0319375, -78.6723500 36.0319375))","Raleigh"
"POLYGON ((-81.9986227 36.6870500, -81.9986227 36.0319375, -79.3374750 36.0319375, -79.3374750 36.6870500, -81.9986227 36.6870500))","Greensboro"
"POLYGON ((-81.9986227 37.6355500, -81.9986227 36.6870500, -79.3374750 36.6870500, -79.3374750 37.6355500, -81.9986227 37.6355500))","Roanoke"
"POLYGON ((-79.3374750 37.4649000, -79.3374750 36.0319375, -76.9654500 36.0319375, -76.9654500 37.4649000, -79.3374750 37.4649000))","Lynchburg"
"POLYGON ((-79.3374750 37.6355500, -79.3374750 37.4649000, -76.9654500 37.4649000, -76.9654500 37.6355500, -79.3374750 37.6355500))","Richmond"
"POLYGON ((-81.9986227 38.7619500, -81.9986227 37.6355500, -77.1605469 37.6355500, -77.1605469 38.7619500, -81.9986227 38.7619500))","Charleston"
